"","064-EPL09_f_Mzb1_ESI.mzML","064-EPL10_m_Mzb1_ESI.mzML","064-EPL12_m_Mzb1_ESI.mzML","64Z-61023_f_WT_ESI.mzML","64Z-61024_f_WT_ESI.mzML","64Z-61025_f_WT_ESI.mzML"
"M411.09310T1153.26165",-0.00603656623283159,-0.257177856353303,0.0832747403947294,-0.219198065647323,-0.582916122691352,0.982053870530081
"M411.19256T233.26601",0.31141578902146,-0.442951870237125,-0.330546248955094,0.0122981696188874,-0.0405244969906701,0.490308657542532
"M411.31930T1236.79185",-1.92594442652324,1.80042600064326,2.03131185005653,-1.92594442652324,-1.92594442652324,1.94609542886994
"M411.32883T1111.44714",-0.0460426029047632,-0.229081230997969,-0.899974937338339,1.31264514100143,1.20605169986021,-1.34359806962056
"M412.30520T799.87191",0.132587056985701,-2.09150945789349,-1.2300513851641,1.03323596444316,0.987050392435194,1.16868742919354
"M412.34179T1226.76658",-0.0746272095135339,1.19764739706661,0.751611245732362,-0.666743257852614,-0.860978009907687,-0.346910165525142
"M413.12309T228.66416",-0.011563463698766,-0.0524501055183585,0.103242686203173,0.39048524119356,0.255180516633119,-0.684894874812732
"M413.38459T1289.57838",0.774928499059087,1.13500637450932,0.940436049749755,-1.09048480239818,-1.04149239676242,-0.718393724157567
"M413.30841T799.83622",0.281548987601551,-2.29819936023173,-1.06504472138375,0.977849827595736,0.952945804701237,1.15089946171696
"M414.28449T1014.73628",-0.230585458120584,-0.142452118235777,-0.306588646648743,0.019746620807162,-0.0430908822243327,0.702970484422259
"M414.36046T1281.82362",2.88997237425049,-1.35683549243224,2.53736959547845,-1.35683549243224,-1.35683549243224,-1.35683549243224
"M415.03670T1391.78574",-0.118778665488689,0.0517162441046843,-0.654561536331667,0.466142021340062,-0.243605240351517,0.499087176727139
"M415.21185T1012.92586",-0.058800309951579,-0.968720443559823,-0.81905912297329,0.641970819095932,0.700641293809391,0.503967763579365
"M415.28167T1111.44714",-0.634884384945767,-0.371946957834572,-0.238076738258438,1.27762513703169,1.17741218343931,-1.21012923943223
"M415.27411T1241.09884",-0.234394517152944,1.61611291382832,-0.189040867100339,-0.647726513024799,-0.889979705886429,0.345028689336192
"M416.03727T1391.63454",0.239030072648918,-0.537267905836271,0.101338015659448,0.546668188945928,-1.22969510424674,0.879926732828714
"M416.13672T308.75119",-0.233887338919336,1.7221078376929,1.52556445657432,-0.928256227668175,-1.74040081746243,-0.345127910217278
"M416.25692T472.30272",0.0586544721004576,-1.3200945553577,1.07005485114491,0.287185549900024,0.207773056843328,-0.303573374631009
"M416.28479T583.43976",-1.41772558524245,-0.743684960750363,1.5873350843309,1.36308817562009,1.32365977521888,-2.11267248917705
"M416.26720T1145.12159",1.4078482037641,-1.12496417102432,-0.559510652599464,0.61072089108767,0.436784370771512,-0.770878641999501
"M416.21500T1013.76562",0.0239575122806224,-1.00144795940909,-0.830561564833199,0.546862625556698,0.669371531791653,0.591817854613302
"M416.32357T1258.55630",0.753150257111634,-0.450972636892949,-0.974762344745228,-0.0631507610110935,-0.123773566345402,0.859509051883044
"M417.11738T480.61136",0.26328640541523,-1.88213479087255,-1.40031903574536,1.24664164758681,1.16666678112996,0.605858992485912
"M417.26026T799.87191",-0.318692613620242,-3.47632846875855,-0.30150404008415,1.33215360862846,1.31364731922445,1.45072419461003
"M417.33643T1224.74461",1.07452780677663,-1.5396433734223,-1.57857681151311,0.419841926648794,0.403664636721677,1.2201858147883
"M417.25905T472.46373",0.131081501407938,-1.63620519493063,1.030450774991,0.365414979926699,0.307972366331934,-0.198714427726938
"M418.22101T1013.76562",-0.0888396595824784,-0.0546282816734722,-1.40268787112707,0.493285545037442,0.115456459757773,0.937413807587807
"M418.33933T1224.65732",0.992911454531241,-1.52301781906082,-1.61427259991331,0.437209492131588,0.414913453872414,1.29225601843888
"M419.24227T1116.14146",-0.311821918320377,-0.307989743690112,-0.248670783624537,0.832438524075072,0.525117535636577,-0.489073614076624
"M419.31521T1366.08072",-0.0470271080301331,-0.569983569924033,-1.38311781851462,0.793437709688827,0.0866565416571616,1.1200342451228
"M419.34236T1225.02377",1.08084251660372,-1.0565186457735,-2.15609214476135,0.371542181408982,0.39421952280829,1.36600656971386
"M420.27026T1131.28657",0.276217626042431,-0.127927345500725,0.0139411704795831,-0.314005142303991,-0.326450963339186,0.478224654621866
"M420.20167T995.67642",0.0759768932538634,-0.159282288028977,0.00105657186219281,-0.443060911297478,-0.333801009765036,0.859110743975443
"M420.31052T1270.89090",0.761460009661744,0.902633957051289,1.17423299557656,-1.3455109769084,-1.54717871251723,0.0543627271360391
"M421.27358T1132.15678",0.301339006656548,0.265928768150871,-0.202101615597898,-0.32006861495429,-0.381650169132574,0.336552624877338
"M422.27518T1131.45529",0.516183470506432,0.516183470506432,0.0720603151854097,-1.64855043206996,0.00307334244653521,0.541049833425145
"M422.32669T1286.15513",0.669750612399882,1.56652765689852,-3.67280580949319,0.143638300855207,0.313736844304143,0.979152395035436
"M423.27524T679.14907",0.216809917529769,-1.09984465944016,0.514428932463203,0.0247868293208697,0.183504553364746,0.160314426761575
"M423.36166T1171.69138",-0.473693368291376,0.799744062695654,1.87840623585322,-1.52914523352834,-0.852119463596917,0.176807766867768
"M423.77632T679.34818",0.66094661350082,-1.37837257763062,0.812313803808271,0.292672348050326,0.106238893315534,-0.493799081044325
"M424.34252T1220.70740",0.52089872141043,1.05582515529923,0.758062385171702,-0.643114090811168,-0.64636589560393,-1.04530627546627
"M424.36275T1155.80416",1.52843586989262,-1.94325667732483,-0.152636432307866,0.514394045245896,0.421045981988301,-0.367982787494125
"M424.34204T1310.31615",0.629628431647751,0.863026302808306,1.12646407949115,-2.07341653318485,-1.62696745645031,1.08126517568795
"M424.30471T965.68480",-2.8115039492021,0.89540999544291,1.10227302886589,1.80584116632762,1.81948370776779,-2.8115039492021
"M425.28923T1245.37027",0.314712140921158,1.14233617345933,0.764691386981686,-0.807813132409721,-1.05208099643265,-0.361845572519801
"M425.33891T1394.10912",-0.166226445014421,-0.42063744173706,-0.537043402091697,0.931828735568053,0.838641716984016,-0.646563163708896
"M425.36599T1155.80416",1.58778530622369,-1.12005489453953,-1.19903549400173,0.626721598768684,0.502518473074025,-0.397934989525123
"M425.34537T1220.44608",0.506576312966234,1.01014979000191,0.802111087081369,-0.631709707364134,-0.685313463206308,-1.00181401947907
"M426.35802T1258.42346",0.512405878814456,0.800383917258975,0.556093460406124,-0.174588909035042,-0.280066292926236,-1.41422805451829
"M426.34249T1394.19226",-0.24820377132353,-0.585655342659739,-0.86363638810411,0.68229529418451,0.750694717726703,0.264505490176157
"M426.32034T1027.07129",-1.41659434591246,0.239732719793163,-0.0507751234629258,1.71934066514488,1.69676735459942,-2.18847127016209
"M426.30740T1151.80399",-0.448022799860442,0.309003643546402,1.68892096950708,-0.29269360842474,-0.223542901162712,-1.03366530360558
"M427.28148T1286.00663",0.466561892578292,0.972058927398743,1.40360531672687,-1.66795826273487,-1.94883324548491,0.774565371515885
"M427.25135T1337.61645",0.6041537505349,-0.142696124851177,-3.56419131639244,1.05009239919084,0.970331985003947,1.08230930651393
"M427.25593T1032.76333",-2.96965267925529,1.49429273646572,-2.96965267925529,0.793734125939016,2.42082042928679,1.23045806681906
"M427.36112T1258.64583",0.447400945106112,0.871111888153253,0.664932012963122,-0.347565732434879,-0.383831383708224,-1.25204773007937
"M427.38881T1301.24709",1.26249945806958,0.0372027765070177,-0.326231868230833,-0.695651713709292,-0.836476893050675,0.558658240414202
"M428.20386T321.75351",-0.439036249637144,-0.606320823879144,-0.810661840852248,0.608079493774235,-0.157335150275662,1.40527457086997
"M428.32699T1027.71501",-1.04358153606034,0.585748009575522,0.433239187122874,1.74771425634468,1.68603835378783,-3.40915827077056
"M428.36870T1277.96568",-0.105089484705938,1.34960096855868,1.48443036062299,-0.61943833718279,-0.746890318580828,-1.36261318871212
"M429.37621T1296.53410",-0.0271317569355261,-0.517733630526014,-0.104208955604929,0.223782310194237,0.857414185422014,-0.432122152549769
"M429.37277T1396.19541",0.775831948069262,-0.299349378526705,-0.795630391851142,0.610578323130762,0.208328170160691,-0.499758670982873
"M430.27509T435.22573",0.0186866396971421,-0.507178221041559,1.11243565675498,-0.838265152732142,0.0668742209214217,0.147446856400164
"M430.29785T1203.32336",-1.75384554128514,-1.75384554128514,-1.75384554128514,2.06898132548105,2.26505619085367,0.927499107520696
"M430.37604T1396.19541",0.670767351341782,-0.423354494603241,-0.789756042173965,0.64108929057829,0.312258150933698,-0.411004256076564
"M430.38798T1277.51046",-0.195559532359574,-1.4483529516712,-0.115792630727127,0.518313767765918,0.991006742195707,0.250384604796274
"M430.31584T932.34795",0.38424072563146,1.0991203993793,0.583509426688122,-0.440097334035185,-0.904735932070786,-0.722037285592908
"M431.09721T362.78136",0.329433297925756,-2.15945981818991,-0.930640286424704,1.00953900435092,0.969385679259237,0.781742123078699
"M431.16822T233.26601",-0.777813319032899,0.567726876634448,-0.0396142859832905,0.0549787724700833,0.198262793844212,-0.00354083793254139
"M431.09679T436.23321",0.357500078595034,-2.43032816287403,-0.849438683988575,0.941966924238836,0.887442535733244,1.09285730829549
"M431.27657T1027.86564",-2.15516589129831,-0.308334726036879,0.386059543141086,1.82811772934572,1.7568708793639,-1.50754753451551
"M431.27657T916.72876",-1.40622224534044,-0.220902979141625,-0.636083597656075,1.58456757015382,1.53407119394329,-0.855429941958959
"M431.35262T1394.78493",1.41480871866936,-1.50470697055536,-0.682483561007308,1.12487880672073,-0.485001825338406,0.132504831510988
"M431.25550T1222.25463",1.27564225901933,-2.87167485896737,-2.87167485896737,1.47916609171594,0.595521902490036,2.39301946470943
"M431.31518T1121.74339",1.08276167674071,0.107332473564238,-0.246726891551722,-0.116912578303485,-0.00453400389056132,-0.821920676559191
"M432.10022T362.77898",0.308914709321776,-2.34989707394406,-0.8401475480359,1.0307524233947,0.951161196527619,0.899216292735867
"M432.23729T921.98269",0.399715961834832,0.362045500593423,0.457583854259513,-0.566121826482994,-0.763059531701517,0.109836041496757
"M432.28092T472.14171",0.208197134095854,-1.35058287537996,0.945873608982344,0.322401606458062,0.208197134095854,-0.334086608252153
"M432.23840T1013.80904",-0.0722514117289318,-1.01954375369499,-0.758156031967309,0.64625616401006,0.765132117825121,0.438562915556055
"M433.10249T362.74131",-0.00901777742707407,-1.83729465716518,-0.905989411694118,0.988712708562044,0.833331506871539,0.930257630852783
"M433.15006T975.76996",0.73981750752408,-3.22047645573822,0.0648094262935996,0.793136903085394,1.0270802419126,0.595632376922544
"M433.28415T472.30272",0.165736125414648,-1.23170862454718,1.10000564194798,0.280912478631053,0.196361621695101,-0.511307243141617
"M433.24037T921.71915",0.490609357736656,0.802043074390469,0.9366022474523,-0.488077179107394,-1.22397287552665,-0.517204624945375
"M433.24124T1012.92586",-0.00477721301698855,-1.08842300866553,-0.781567481214044,0.612347818725955,0.646437368090167,0.615982516080428
"M434.24382T1012.92586",-0.19095153447448,-0.806619137502347,-0.960104382865866,0.549487961875969,0.721431701746197,0.686755391220521
"M434.28599T472.30272",0.192351045085927,-1.40688773762338,1.15671209425597,0.208678942434415,0.15835445279054,-0.30920879694347
"M434.26625T1204.49675",-0.0556541782641884,-1.02309363528582,-0.161064803881214,0.0422871044114935,0.0714105715413,1.12611494147843
"M434.18859T143.21787",-1.805700700015,2.58064898389234,2.20941794032296,-1.805700700015,-1.805700700015,0.627035175829682
"M434.33886T1276.18411",0.403115470336092,-1.05104798308119,-1.04344157892801,0.544453366280722,0.524621976151186,0.622298749241202
"M435.12796T582.10499",0.451682632257242,-0.268961184708516,1.70148126757141,-1.00788398691445,-0.998708327761586,0.122389599555909
"M435.26957T1203.92270",-0.0824811849672817,0.866845090088604,-2.05966253458326,0.119436333323165,0.275350403427443,0.880511892711331
"M435.34313T1276.86626",0.162219425607316,-0.590762955704907,-0.620763892565137,0.624115640852504,0.333556545713559,0.0916352360966613
"M436.15990T480.31737",1.24401658778762,-0.0197805551967722,0.727327810610737,-1.14469946277212,-1.18210294564119,0.375238565211733
"M436.35446T1313.64702",-0.334935877198972,-0.79835081903898,-0.834833112466562,0.612014772726515,0.993959758090533,0.362145277887464
"M436.32648T1260.67943",0.484750719433275,1.42368738696354,0.994251812425156,-1.481623803207,-1.20505768774682,-0.21600842786814
"M437.16304T479.89834",1.35623374371229,-0.0451991978451059,0.398249955684858,-1.16428854314375,-1.08546053486333,0.540464576455035
"M437.37295T1173.90541",-0.435297993484257,-0.210549162839841,-0.0798012701565374,0.26133594669092,0.656284799612996,-0.191972319823285
"M437.32985T1260.09789",0.959042716927252,1.64593490242963,1.30125568046596,-2.34583380730706,-1.7430618508866,0.182662358370816
"M437.30449T1069.81225",0.0701806529566043,0.146013540507831,0.811679653358734,-2.14367404430469,0.575961258148613,0.539838939332922
"M437.35761T1313.35509",-0.447331465261442,-0.615492136934534,-1.15755722303141,0.606029040174834,1.22939367596788,0.384958109084675
"M437.30417T871.48470",-1.49819212834862,0.133978071515131,0.610163875272408,1.01335027236006,0.879386957705773,-1.13868704850476
"M438.29734T1279.47811",0.144833151309584,-0.231179375380278,-0.0785609734902417,-0.910887021396485,0.561778474742125,0.514015744215296
"M438.30805T1070.72762",-0.506154611172838,-0.715830951612364,0.287498506913694,0.0111052234720259,-0.0975060217131387,1.02088785411262
"M439.22182T1203.92270",0.184084785381559,-0.894465850784188,-0.943045663733543,0.191139244319813,0.281769959452901,1.18051752536346
"M439.30148T1279.51036",0.774776841651768,-1.09897163163552,0.376291198556824,0.424734229434413,-0.0301680570905848,-0.446662580916904
"M440.27670T1092.43073",-0.781165593484163,-0.161705760256371,-0.282320335748642,-0.265329390008945,0.621856794078539,0.868664285419576
"M440.31312T1285.82725",-1.33055212102843,0.480458957894005,0.0044111920570427,0.51793567401509,0.783800883325072,-0.456054586262774
"M441.11535T480.67340",1.27011797352122,0.433927136702445,1.00072653343158,-1.78333804503773,-1.4068403111218,0.485406712504277
"M442.28550T1260.09789",0.477406725822281,1.4824772878297,1.19530786687119,-1.6700162139565,-1.58455737640405,0.0993817098373697
"M442.35210T1213.58509",0.185435308948743,0.712224111549384,0.847196027291271,0.0115506194962943,-0.180433952263457,-1.57597211502224
"M443.13518T1038.55599",-1.10910920983868,-1.03511695723792,-0.81629360059381,0.633522153391879,0.641798846404691,1.68519876787384
"M443.34428T1167.01741",0.539754120815447,1.71614024673904,1.86394502386976,0.151802553697124,-0.394737921977916,-3.87690402314345
"M444.29811T1210.71820",1.16514114023205,-0.687596256944847,-1.5899355956055,0.934724047056898,0.633351515422357,-0.455684850160946
"M444.40438T1390.70516",1.17599177277187,0.922153306383946,-0.0345510370407483,-1.82286452442109,-0.451737934219504,0.211008416525526
"M444.36792T1261.14531",0.133626634618521,-0.579812506351364,-0.103551541748115,0.133626634618521,0.503207340820308,-0.0870965619579025
"M445.10186T1379.68754",-0.330521499157457,0.377455700695883,-1.2754918554127,1.20460587235144,0.716005461474152,-0.692053679951311
"M445.11985T1283.29277",0.0751198971231329,0.353348104256254,0.490002363280074,-0.574422361562332,-0.820977309303114,0.476929306205972
"M445.11995T1219.89947",0.497308680156106,0.588253527906427,0.67358160547531,-1.07022315563779,-1.29818223046067,0.609261572560609
"M445.28781T693.88238",0.219849650306138,-1.01389198823855,0.255505866275773,-0.0969678473601593,0.385594068318634,0.249910250698162
"M445.23217T921.98269",0.330462524420506,-0.284434500198186,-0.0533935847842268,-0.413541255047428,-0.353119960540392,0.77402677614973
"M445.18330T140.57362",1.72446829354862,2.24874269349642,1.56602208013608,-1.6622933828509,-1.53566209387278,-2.34127759045743
"M445.37515T1325.10334",-1.20802619709011,1.72692034150565,1.38454795799254,-0.876522486654711,-0.778803234085851,-0.24811638166752
"M445.36775T1377.92920",0.447276629467376,-0.103441650859982,-0.159598645460486,0.375268279619699,-0.0475182205619488,-0.511986392204629
"M445.37092T1261.05007",-0.215680564791661,-0.46668299677695,0.283384866980753,-0.215680564791661,0.540254225505133,0.0744050338743855
"M446.12058T1283.29277",-0.0177784317741826,0.442056087776999,0.401322271583266,-0.572101200069316,-0.788525580501932,0.535026852985171
"M446.12040T1367.79182",-2.73856079534665,0.700990534058188,0.309654041891848,1.0957452852768,0.709739450063698,-0.0775685159438798
"M446.12061T1219.40121",0.396547065368504,0.541729247535076,0.737347859678824,-1.04142362875884,-1.30741550506353,0.673214961239963
"M446.22784T922.24962",0.529127972562348,-0.173775155877938,0.129786086317056,-0.457095414440235,-0.541137548696871,0.513094060135663
"M446.25892T361.18904",0.158726241192604,-0.674440977594819,-0.0830955633918755,-0.374928230671606,-0.379098286423691,1.35283681688938
"M446.24119T1038.80759",0.423109629432362,0.0719116458777686,0.215990041242404,-0.652713474055228,-0.352208007587287,0.293910165089954
"M446.18606T140.30528",2.35377247126279,2.78891404732058,2.24586630103532,-2.4628509398729,-2.4628509398729,-2.4628509398729
"M446.37768T1324.74046",-1.19550090297473,1.73155893282685,1.35222124107982,-0.886539493625552,-0.852977914253251,-0.148761863053141
"M446.37093T1377.92957",0.78771742705543,-0.486530104229195,-0.481645449859635,0.623546934801045,0.358052388239821,-0.801141196007477
"M447.11752T1283.70843",0.11619438763458,0.453968982899091,0.453968982899091,-0.694553277345239,-0.947573304005632,0.617994227918107
"M447.11831T1219.89947",0.41376363896371,0.595959520805801,0.708156784843884,-1.1487741197015,-1.22560830901714,0.656502484105252
"M447.09190T433.12395",0.305260771734461,-2.18825867023374,-1.05771927690604,0.963837528251419,0.918192999371935,1.05868664778197
"M447.17536T596.45837",-1.39629315580051,2.83238310883236,2.7527895143697,-1.39629315580051,-1.39629315580051,-1.39629315580051
"M447.24426T1038.84685",0.175492531308217,0.415646082701305,0.214811276362659,-0.915618077862179,-0.195589303333419,0.305257490823423
"M447.23117T921.74970",0.682761093043672,0.293341010413269,0.301566613033946,-0.515379808366157,-1.1563046157761,0.394015707651375
"M447.18809T140.30528",2.04869139106423,2.53217937827561,1.97261602297242,-2.18449559743742,-2.18449559743742,-2.18449559743742
"M447.34731T1391.78574",0.0856053857790817,-0.172785576374446,-0.948888492706778,0.0510845204473664,-0.39730936911594,1.3822935319707
"M447.32906T1186.66197",0.321454445776378,0.316654280889734,0.201987070863679,0.583318514618672,0.64432938246279,-2.06774369461125
"M448.15954T1153.26165",-0.108928847360942,0.0671061578271478,0.0142317073491977,-0.165242640821629,-0.558241375904957,0.751074998911191
"M448.11843T1219.21235",0.708007284284158,0.709531170848947,0.771062810795771,-1.22385937783195,-1.79293498688463,0.828193098787713
"M448.09516T432.74235",0.315746848432114,-2.18241779088344,-1.22773832643701,0.984536909635928,0.997667093871167,1.11220526538125
"M448.11700T1283.27481",0.297303739134972,0.754512405196019,0.685079179355517,-1.82843825399885,-0.94166453798773,1.03320746830007
"M448.35032T1391.86961",-0.00736044478143003,-0.23628955962061,-1.06609080564877,0.14347140374884,-0.342800683529376,1.50907008983136
"M448.34221T1222.22424",0.604096998211394,0.432518718394297,0.459098427496259,-0.142639984518039,-0.21109220622568,-1.14198195335824
"M449.16045T1153.26165",0.133335935884859,-0.0403725218482656,-0.345308777357393,0.0915104184905516,-0.669333759738753,0.830168704568994
"M449.14831T962.79797",0.539176575770011,-0.395410773628747,-0.06542410706893,-0.617436811871462,-0.111256147712102,0.650351264511209
"M449.34520T1222.22424",0.635438203803349,0.376652376564795,0.435222190090756,-0.0658592104707137,-0.267622517002907,-1.11383104298528
"M450.15161T962.79797",0.265546499955596,-0.0195613778976139,-0.124830908123381,-0.900269329309366,-0.032068241954269,0.811183357329027
"M450.15861T1153.48138",0.0118251167488922,0.371520829831922,0.371520829831922,-0.638310686375,-1.02944137967561,0.91288528963788
"M450.33290T1341.61557",-0.562251270992439,-0.445458350685357,-1.70632656979922,1.32626149486144,1.11299296886702,0.274781727748568
"M450.34877T1222.33336",0.767724835884461,0.582242309227307,0.0306697768060875,-0.259834643124767,-0.00696254031492018,-1.11383973847817
"M452.37307T1276.31643",0.00767754926472932,0.204817131148457,0.326141455377445,0.343783796438397,0.269910619124964,-1.15233055135398
"M452.39397T1215.36400",0.914321601355047,0.950424672569301,0.960807734609022,-0.632573046106381,-0.49371384911457,-1.69926711331241
"M452.34762T1111.44714",-0.22068488305451,-0.0291203924210118,-1.33665060493884,1.19806698513511,1.18399444197615,-0.795605546696884
"M453.31318T1024.28239",-2.78301952777845,1.04996454969996,0.810344317242693,1.85756419272445,1.84816599588979,-2.78301952777845
"M453.29978T1215.63937",1.34562969551521,1.37200269548619,1.37467163407577,1.26283505061503,-2.6775695378461,-2.6775695378461
"M454.32895T1224.54935",-0.0556877340305313,0.662124567753093,0.633493682160587,-0.56749416173591,-0.680386124648561,0.00794977050130979
"M454.38883T1308.16321",0.226922910514108,0.887427176463643,1.18124354425122,-0.783944635734633,-0.605051584233378,-0.906597411260967
"M454.35214T1027.71501",-1.27566002919035,-1.27566002919035,-1.27566002919035,2.59232470163684,2.51031541512457,-1.27566002919035
"M455.18813T99.72862",0.0111808278535408,0.779429233298191,0.517204208907176,-0.0136427911355326,-0.193597069969658,-1.10057440895372
"M456.19097T99.72862",0.0820221172714164,0.918588343801444,0.303201762068694,0.00547255283039785,-0.204365057999751,-1.10491971797219
"M456.33113T993.35039",0.0622746301328489,0.465406604890558,0.724909665746415,-1.20777673368776,0.0832209370673347,-0.12803510414941
"M457.33095T1101.74966",-0.348082708011973,-1.49309576300463,-5.2842679289556e-05,0.627455303522318,0.802321797928474,0.411454212245096
"M457.34893T1184.33151",-1.25545837924478,-1.25545837924478,-1.25545837924478,2.07591668660667,2.94591683037244,-1.25545837924478
"M458.26596T1203.33498",-0.0182692172051642,-1.24511572337198,-0.681036475690738,0.491003570454472,0.505307237267796,0.948110608545603
"M458.34722T1222.80858",-0.461928726235577,0.258939906882516,0.983689547696199,0.229707914351771,-1.46246449259655,0.452055849901637
"M459.25936T1197.21864",-1.3393471608885,-1.3393471608885,-1.3393471608885,-1.3393471608885,2.37041242204822,2.98697622150577
"M459.34646T1128.18349",-0.408834393422449,0.315670396206674,1.14727165600183,-0.589254302126544,-0.241359815646085,-0.22349354101344
"M459.34658T1026.09422",-0.591878474527919,0.819095173295002,1.24486924464529,-0.0195776098175929,-0.0352969386955099,-1.41721139489927
"M460.26940T1012.92586",0.0673271654081391,-0.830825224103152,-0.590385294200037,0.543786337470144,0.486684095083428,0.323412920341478
"M460.28288T505.53779",0.148286465373607,-1.43736927733684,1.03030925114239,0.188254662028494,0.135959872821129,-0.0654409740287691
"M460.27918T1279.41686",-0.490950481943194,0.123384263391668,-0.700552883408469,0.636611359565734,0.807095124802787,-0.375587382408523
"M460.29351T1150.97511",1.47247958489485,-0.469025519703906,-0.392955999890722,0.50238076998335,0.351751869916358,-1.46463070519994
"M461.10721T403.86470",0.181850318111051,-2.14070779529157,-0.605139917165693,0.995684307457467,0.968235358344019,0.600077728544724
"M461.27249T1012.92586",-0.066544412274557,-0.843133751402759,-0.52221998689415,0.497172441726156,0.510078206005199,0.424647502840124
"M461.29617T1151.71086",1.42621744409612,-0.907182521692877,-0.715280203152823,0.453912530523909,0.38957845727211,-0.64724570704643
"M461.28480T505.26487",0.159863855040646,-1.67129821663335,1.05995732403386,0.326459247517469,0.0828304644264504,0.0421873256149231
"M461.17741T140.50501",1.69100711612668,2.20031741262074,1.81637543510644,-1.90256665461795,-1.90256665461795,-1.90256665461795
"M461.32965T1244.50185",-0.000169687088885065,1.35392383800777,1.03818772345224,-1.58023124646929,-1.04784103129316,0.236130403391318
"M462.11057T403.64222",0.205787724750505,-1.86911425422285,-0.943920107189593,1.00783165587197,0.998811719842553,0.600603260947411
"M462.27489T1012.66901",0.00818699246806732,-0.716271011505843,-0.616011463975496,0.439347206318338,0.475232607635619,0.409515669059311
"M462.22463T699.26130",0.254462802894185,-0.975418005748436,-1.27995617426772,0.934919174895793,0.724582731650954,0.341409470575239
"M462.26677T840.86811",-1.50476428918774,-0.675150555213924,-0.952327346459486,2.16712612262512,2.13381884837864,-1.16870278014261
"M462.34208T1275.39356",-0.124033870670271,1.32227245398876,0.865997729962335,-0.229766655938597,-1.772312931854,-0.0621567254882271
"M463.14704T1367.78278",-0.755467561441559,0.136693115334008,-0.495524506673609,1.18603689399505,0.498868968942329,-0.570606910156214
"M463.13069T1219.90012",0.633275528151414,0.746533628602399,0.774778393354378,-1.25338034343601,-1.4786918881353,0.577484681463123
"M463.10581T233.27680",0.336854960270866,0.774379394896975,0.270893231708248,-0.818135181325775,-0.408498566605154,-0.155493838945159
"M463.27034T967.31993",-3.86874798361823,-0.306991240605475,0.155228147993709,2.19611572669548,2.15485001361834,-0.330454664083818
"M464.13126T1219.90012",0.61619011184023,0.740600210117381,0.789294370785356,-1.26245060430961,-1.46790052010123,0.584266431667881
"M464.14470T1367.53062",-1.08475767175918,0.523219429681265,-0.0326658396095359,-0.000473131011531949,0.8154619604745,-0.220784747775519
"M464.26935T967.23631",-1.74855025801519,-1.13929343323879,-0.46916394493414,2.25177720606197,2.19637447224645,-1.09114404212031
"M464.34967T1220.54706",-0.983203563219792,-0.620446652324361,-0.345121101326188,0.888461169201057,1.04667298750065,0.0136371601686291
"M464.38567T1347.69858",0.224102575988248,-1.23531811658703,-0.0112210493501575,-0.903894217575098,1.34863015607937,0.577700651444654
"M465.12900T1219.90012",0.562207604875444,0.726200299209283,0.800651610936371,-1.32093590585448,-1.38535187847274,0.617228269306137
"M465.29892T1245.32710",1.33786005716085,1.48044079084246,1.35011649837867,-0.211977162082242,0.155774840003117,-4.11221502430286
"M466.17480T962.79797",0.536721568312105,-0.384870307522919,-0.121474972293908,-0.617351894048219,-0.00816477326083376,0.59514037881379
"M466.28600T1240.91975",0.693672635849063,0.99115552876579,1.18430307222042,-1.48813304311315,-1.32783056297431,-0.0531676307478216
"M466.32876T1324.51038",-0.353649116119945,-0.828066253895041,-0.701122783062826,1.01806053518159,1.1809041197383,-0.316126501842077
"M467.30083T707.11725",0.510274396108988,-1.15670427191265,-0.194562300744574,0.431685092189134,0.356620201423476,0.0526868829356197
"M467.24930T266.60446",0.503617070889863,0.260043138059425,1.27354582132516,-0.554046229427685,-0.193774635927158,-1.28938516491961
"M468.18597T164.07192",0.0849961012127605,-1.70439404993939,-2.03368676887365,1.30708180728792,1.26279515029379,1.08320776001856
"M468.30901T1166.40730",-0.0539047651368549,-2.37622540372553,0.0550311057039593,0.974224628172715,0.952963025467302,0.447911409518401
"M468.34434T1329.90793",-0.726169283923194,-0.460404921920588,-0.644643249852627,0.877184929513871,1.21390665874517,-0.25987413256262
"M468.34431T1257.18246",0.153592493912416,0.165670383795352,0.334439113867531,-0.637749604131125,-0.541331833000174,0.525379445555987
"M468.34326T1027.71501",-1.18558584987473,0.469101591251505,-0.241659588925139,2.18040101963882,2.13359607731785,-3.3558532494083
"M469.18911T164.26984",0.144593872652335,-3.5119067933281,-0.704308956299269,1.47721159605747,1.38599231553148,1.20841796538609
"M469.31229T1166.47470",0.319811688814239,-1.14586255779894,-0.951139867010234,1.6369039974644,1.65081845832969,-1.51053171979916
"M470.36782T1396.36593",0.712491405263572,-0.882674225166574,-0.647442377735293,0.578155471103395,0.300164863730432,-0.060695137195543
"M470.31475T1184.56755",0.384689635473375,0.345901380729734,0.468509924869531,-2.88964242404567,0.928244822110455,0.762296660862584
"M470.34727T1027.73881",-1.40142924926271,-1.40142924926271,-1.40142924926271,2.8213582418975,2.78435875515333,-1.40142924926271
"M470.38337T1275.22881",0.0435234816795456,0.540386880566006,0.821475065288092,-0.0199604401952839,0.420503927649543,-1.80592891498791
"M471.10642T233.15282",0.462863844071473,0.895195573916192,0.947741981307572,-0.7938634233985,-1.89352147758808,0.381583501691345
